userID,username,retweet user,utc off,profile created,favorites,followers,following,tweets,tweetID,retweetID,retweet count,extended,text,date,day,year,month,day,hour,min,sec,url,lat,lon,mentions
'786763191871156224,b'x_jae_jae_x',,Fri Oct 14 02:58:57 +0000 2016,1800,146,299,804,'855635168064749568,,,0,False,i don't want to watch greys anymore [comma]  because meredith is moving on from derek.,Sat Apr 22 04:11:35 +0000 2017,Sat,2017,Apr,22,04,11,35,http://twitter.com/b'x_jae_jae_x'/status/855635168064749568,,
'808181099360874496,b'kasteny_c',,Mon Dec 12 05:26:04 +0000 2016,1452,195,240,2556,'855635183944568832,'855600063611121664,KassidyAyala,67,False,rt @kassidyayala: a stranger gave my brother 50$ at olive garden because he finished his chemo therapy yesterday and he bought books  [...] ,Sat Apr 22 04:11:39 +0000 2017,Sat,2017,Apr,22,04,11,39,http://twitter.com/b'kasteny_c'/status/855635183944568832,,
'2448154244,b'Julia_Jacques20',-7.0,Wed Apr 16 22:20:40 +0000 2014,235,5,34,5,'855635190726766593,'855188780533260292,GreysABC,3887,False,rt @greysabc: this #greysanatomy #throwback moment is simply unforgettable. @lexus https://t.co/tztwdcv2m8,Sat Apr 22 04:11:41 +0000 2017,Sat,2017,Apr,22,04,11,41,http://twitter.com/b'Julia_Jacques20'/status/855635190726766593,,
'1380839809,b'paulaaa_pi',-4.0,Fri Apr 26 01:47:29 +0000 2013,66651,618,391,73365,'855635228647464960,'855418032365203456,CamillaLNews,37,False,"""rt @camillalnews: #fbf to all the laughs (and @sarahdrew\'s [""""] arghhh [""""]  [emoj_joy]   [emoj_joy]  \\u0001f602) in the #greysanatomy season 12 bloopers! https://t.co/plelgbvxxp""",Sat Apr 22 04:11:50 +0000 2017,Sat,2017,Apr,22,04,11,50,http://twitter.com/b'paulaaa_pi'/status/855635228647464960,,
'432825409,b'TabbyTrolls',,Fri Dec 09 20:41:20 +0000 2011,0,275,406,81849,'855635244656898048,,,0,False,you're bald because of the chemo [comma]  charlie brown.  https://t.co/mp6cdxah9j,Sat Apr 22 04:11:53 +0000 2017,Sat,2017,Apr,22,04,11,53,http://twitter.com/b'TabbyTrolls'/status/855635244656898048,,
'1576782372,b'epicsoul__',-3.0,Mon Jul 08 05:22:28 +0000 2013,28686,910,824,22919,'855635310566395905,,,0,False,finishing all 13 seasons of greys anatomy in a week \\u0001f610#thingstobeashamedof,Sat Apr 22 04:12:09 +0000 2017,Sat,2017,Apr,22,04,12,09,http://twitter.com/b'epicsoul__'/status/855635310566395905,,
'94637643,b'sugarshay___',-4.0,Fri Dec 04 20:41:05 +0000 2009,1101,265,342,22221,'855635493463175169,,,0,False,i wish i had wine  [emoj_sob]   [emoj_weary]  lonesome wineless greys anatomy friday,Sat Apr 22 04:12:53 +0000 2017,Sat,2017,Apr,22,04,12,53,http://twitter.com/b'sugarshay___'/status/855635493463175169,,
'357194313,b'___DRR',-5.0,Thu Aug 18 00:24:25 +0000 2011,124,1377,1156,33657,'855635496940310528,,,0,False,when greys anatomy inspire you  [emoj_heart_eyes] ,Sat Apr 22 04:12:54 +0000 2017,Sat,2017,Apr,22,04,12,54,http://twitter.com/b'___DRR'/status/855635496940310528,,
'3119584803,b'greyslogia',-7.0,Thu Mar 26 20:11:37 +0000 2015,27925,16975,13435,84477,'855635708509384705,'855137827255988225,camillasjcap,152,False,"""rt @camillasjcap: me: *on my phone [comma] a photo of kate walsh comes up*\\nmy friend: [""""] omg that is the actress from 13 reas-\\nme: greys anatomy. the  [...] """,Sat Apr 22 04:13:44 +0000 2017,Sat,2017,Apr,22,04,13,44,http://twitter.com/b'greyslogia'/status/855635708509384705,,
'2519461917,b'skyhollings',,Wed Apr 30 17:48:22 +0000 2014,8380,865,560,11938,'855635871705575424,,,0,False,nothing fucks me up as badly as the episode of greys when meredith puts her hand on that damn bomb,Sat Apr 22 04:14:23 +0000 2017,Sat,2017,Apr,22,04,14,23,http://twitter.com/b'skyhollings'/status/855635871705575424,,
